rk,player,pos,g,solo,ast,comb,tfl,sk,int,yds,avg,int_td,pd,fr,yds_2,frtd,ff,awards,Team,Year,ret,y_ret,krtd,ret_2,y_ret_2,prtd,ap_yd,xpm,xpa,xp_percent,fgm,fga,fg_percent,pts,pnt,y_p,Rk,Player,Pos,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Y/A,AY/A,Y/C,Y/G,Rate,Awards,att,y_a,td,y_g,rec,y_r,td_2,y_g_2,plays,yds_3,td_3,rush,oth_td,x2pm,sfty,pts_g
12.0,Prince Dorbah,DL,10.0,14.0,16.0,30.0,10.0,6.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,arizona-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,Prince Dorbah,LB,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,texas,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Prince Dorbah,LB,5.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,texas,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Prince Green,DB,12.0,6.0,5.0,11.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,georgia-southern,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Prince Kollie,LB,10.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,notre-dame,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Prince Kollie,LB,13.0,13.0,6.0,19.0,3.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,notre-dame,2022,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
10.0,Prince Strachan,WR,14.0,,,,,,,0.0,22.8,0.0,,,274.0,0.0,,,boise-state,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,0.0,2.0,22.8,2.0,19.6,12.0,274.0,2.0,0.0,0.0,0.0,0.0,0.9
7.0,Prince Ugoh,DL,5.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,,baylor,2023,1.0,7.0,0.0,0.0,,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,Princely Umanmielen,DL,13.0,9.0,8.0,17.0,2.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,florida,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Princely Umanmielen,DL,13.0,16.0,23.0,39.0,10.0,4.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,florida,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Princely Umanmielen,DL,12.0,22.0,17.0,39.0,12.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,florida,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Princeton Fant,TE,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,220.0,0.0,0.0,,tennessee,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,13.8,1.0,16.9,16.0,220.0,1.0,0.0,0.0,0.0,0.0,0.5
5.0,Princeton Fant,TE,13.0,,,,,,,17.0,9.2,0.0,,,241.0,0.0,,,tennessee,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,50.0,,,,,,,,,,,,,,,,,,,,,6.0,2.8,8.0,1.3,3.0,11.0,3.0,18.5,28.0,258.0,8.0,5.0,0.0,1.0,0.0,3.8
22.0,Princeton Malbrue,DE,13.0,3.0,8.0,11.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,Princeton Malbrue,DL,5.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Princewill Umanmielen,DL,11.0,10.0,12.0,22.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,nebraska,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Prophet Brown,CB,4.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,southern-california,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Prophet Brown,CB,9.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,southern-california,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Prophet Brown,DB,14.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,southern-california,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Prudy Calderon,DB,8.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,rice,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Pryce Yates,DE,13.0,13.0,32.0,45.0,9.0,4.5,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,connecticut,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Pryce Yates,DE,12.0,25.0,17.0,42.0,14.0,4.5,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,2.0,,connecticut,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Puka Nacua,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,16.7,0.0,0.0,1.0,805.0,0.0,0.0,,brigham-young,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,14.0,10.6,6.0,12.3,6.0,18.7,6.0,67.1,57.0,953.0,6.0,0.0,0.0,0.0,0.0,3.0
2.0,Puka Nacua,WR,9.0,,,,,,,209.0,11.4,0.0,,,625.0,0.0,,,brigham-young,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,60.0,,,,,,,,,,,,,,,,,,,,,25.0,8.4,10.0,23.2,5.0,13.0,5.0,69.4,73.0,834.0,10.0,5.0,0.0,0.0,0.0,6.7
12.0,Qian Magwood,WR,12.0,,,,,,,0.0,8.7,0.0,,,358.0,0.0,,,ball-state,2023,0.0,,0.0,10.0,2.6,0.0,384.0,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,8.7,1.0,29.8,41.0,358.0,1.0,0.0,0.0,0.0,0.0,0.5
14.0,Qua Davis,WR,7.0,,,,,,,0.0,2.0,,,,2.0,,,,mississippi,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,2.0,0.0,0.3,1.0,2.0,0.0,,,,,
27.0,Qua'veon Turner,DB,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-tech,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Quad Wilson,DB,2.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,,louisiana-state,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0
25.0,Quade Mosier,LB,13.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,central-florida,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Quadraiz Wadley,RB,6.0,,,,,,,139.0,4.3,0.0,,,11.0,0.0,,,texas-el-paso,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,34.0,4.1,2.0,23.2,0.0,11.0,0.0,1.8,35.0,150.0,2.0,2.0,0.0,0.0,0.0,2.0
2.0,Quadric Bullard,DB,13.0,59.0,24.0,83.0,4.0,2.0,0.0,0.0,,0.0,6.0,3.0,0.0,0.0,1.0,,central-florida,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Quadric Bullard,DB,7.0,17.0,10.0,27.0,2.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,,central-florida,2022,,,0.0,,,2.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.7
9.0,Quadric Bullard,DB,13.0,28.0,6.0,34.0,0.0,0.0,1.0,27.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,,central-florida,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Quadry Jones,WR,1.0,,,,,,,5.0,5.0,,,,0.0,,,,central-florida,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,5.0,0.0,,0.0,0.0,1.0,5.0,0.0,,,,,
1.0,Quae Drake,LB,13.0,48.0,44.0,92.0,7.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,jacksonville-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Quae Drake,LB,12.0,26.0,30.0,56.0,4.0,2.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,louisiana-monroe,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Quae Drake,LB,12.0,28.0,19.0,47.0,9.0,0.5,1.0,34.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,,louisiana-monroe,2022,,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0
31.0,Qualan Jones,RB,6.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,baylor,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Qualan Jones,RB,13.0,,,,,,,462.0,5.2,0.0,,,135.0,0.0,,,baylor,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,42.0,,,,,,,,,,,,,,,,,,,,,92.0,5.0,7.0,35.5,0.0,5.9,0.0,10.4,115.0,597.0,7.0,7.0,0.0,0.0,0.0,3.2
3.0,Quali Conley,RB,13.0,,,,,,,842.0,7.0,0.0,,,269.0,0.0,,,san-jose-state,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,54.0,,,,,,,,,,,,,,,,,,,,,131.0,6.4,9.0,64.8,0.0,10.0,0.0,20.7,158.0,1111.0,9.0,9.0,0.0,0.0,0.0,4.2
18.0,Qualon Farrar,RB,4.0,,,,,,,49.0,4.5,,,,1.0,,,,north-texas,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.9,0.0,12.3,1.0,1.0,0.0,0.3,11.0,50.0,0.0,,,,,
37.0,Quan Peterson,DB,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,syracuse,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Quan Peterson,DB,8.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,syracuse,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,Quan Williams,DB,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,sam-houston-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Quandarrius Robinson,LB,13.0,3.0,4.0,7.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,,alabama,2022,0.0,,0.0,1.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Quandarrius Robinson,LB,14.0,16.0,8.0,24.0,3.0,1.5,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,alabama,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Quandre Mosely,DB,13.0,20.0,6.0,26.0,2.0,0.0,2.0,38.0,19.0,1.0,5.0,0.0,0.0,0.0,0.0,,kentucky,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.5
31.0,Quantaves Gaskins,DB,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,vanderbilt,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Quashon Fuller,DE,11.0,2.0,6.0,8.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,florida-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Quashon Fuller,DL,12.0,5.0,2.0,7.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,maryland,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Quashon Fuller,DL,13.0,18.0,7.0,25.0,5.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,maryland,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Quavaris Crouch,LB,10.0,37.0,38.0,75.0,2.0,2.0,0.0,0.0,,0.0,3.0,1.0,0.0,0.0,1.0,,michigan-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Quavian White,CB,11.0,32.0,9.0,41.0,1.0,0.0,1.0,103.0,36.0,0.0,8.0,0.0,4.0,0.0,0.0,,georgia-state,2021,6.0,17.2,0.0,3.0,1.3,0.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Quavian White,DB,10.0,13.0,16.0,29.0,4.0,1.0,4.0,-1.0,-0.3,0.0,9.0,0.0,0.0,0.0,0.0,,georgia-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Quay Mays,DL,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,arkansas-state,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Quay Walker,LB,15.0,39.0,28.0,67.0,6.0,1.5,0.0,0.0,,0.0,3.0,1.0,-5.0,0.0,0.0,,georgia,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Quaylen Hill,DL,12.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,florida-international,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Que Reid,S,11.0,12.0,11.0,23.0,1.0,0.0,1.0,48.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,,james-madison,2022,2.0,24.0,0.0,0.0,,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Que Reid,S,13.0,16.0,15.0,31.0,2.0,0.0,0.0,50.0,,0.0,2.0,0.0,0.0,0.0,0.0,,james-madison,2023,3.0,16.7,0.0,0.0,,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Que Williams,WR,1.0,,,,,,,8.0,8.0,,,,0.0,,,,miami-oh,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,,0.0,0.0,1.0,8.0,0.0,,,,,
38.0,Quency Wiggins,DE,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Quency Wiggins,DL,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,louisiana-state,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Quent Titre,DT,13.0,9.0,24.0,33.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,rice,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,Quentavius Scandrett,DB,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,eastern-michigan,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Quentavius Scandrett,DB,13.0,27.0,17.0,44.0,0.0,0.0,1.0,34.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,,eastern-michigan,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Quentavius Scandrett,DB,13.0,31.0,28.0,59.0,0.0,0.0,2.0,22.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,eastern-michigan,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Quentin Bivens,DL,7.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,mississippi,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Quentin Bivens,DL,13.0,10.0,22.0,32.0,6.0,4.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,southern-mississippi,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Quentin Bivens,DL,12.0,9.0,23.0,32.0,3.0,0.5,0.0,0.0,,0.0,3.0,2.0,0.0,0.0,0.0,,southern-mississippi,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Quentin Frazier,DB,13.0,43.0,14.0,57.0,7.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,hawaii,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Quentin Johnston,WR,9.0,,,,,,,12.0,18.5,0.0,,,634.0,0.0,,,texas-christian,2021,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,6.0,1.3,6.0,19.2,6.0,70.4,35.0,646.0,6.0,0.0,0.0,0.0,0.0,4.0
6.0,Quentin Johnston,WR,14.0,1.0,0.0,1.0,0.0,0.0,0.0,-7.0,16.9,0.0,0.0,0.0,1069.0,0.0,0.0,,texas-christian,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,36.0,,,,,,,,,,,,,,,,,,,,,3.0,-2.3,6.0,-0.5,6.0,17.8,6.0,76.4,63.0,1062.0,6.0,0.0,0.0,0.0,0.0,2.6
4.0,Quentin Lake,DB,11.0,40.0,14.0,54.0,2.0,0.0,3.0,23.0,7.7,0.0,6.0,0.0,0.0,0.0,0.0,,ucla,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Quentin Moore,TE,11.0,,,,,,,0.0,12.2,,,,61.0,,,,washington,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,5.0,12.2,0.0,5.5,5.0,61.0,0.0,,,,,
13.0,Quentin Moore,TE,14.0,,,,,,,0.0,5.0,0.0,,,10.0,0.0,,,washington,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,5.0,1.0,0.7,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.4
21.0,Quentin Moten,DB,8.0,10.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,nevada-las-vegas,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Quentin Redding,WR,13.0,,,,,,,508.0,,,,,78.0,,,,minnesota,2022,20.0,25.4,0.0,13.0,6.0,0.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Quentin Redding,WR,13.0,,,,,,,236.0,,,,,81.0,,,,minnesota,2023,15.0,15.7,0.0,6.0,13.5,0.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,Quentin Skinner,LS,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,troy,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,Quentin Skinner,LS,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,troy,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Quentin Skinner,WR,11.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,kansas,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Quentin Skinner,WR,13.0,2.0,0.0,2.0,0.0,0.0,0.0,41.0,17.2,0.0,0.0,0.0,440.0,0.0,0.0,,kansas,2022,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,2.0,20.5,5.0,3.2,5.0,16.9,5.0,33.8,28.0,481.0,5.0,0.0,0.0,0.0,0.0,2.3
10.0,Quentin Skinner,WR,13.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,19.2,0.0,0.0,0.0,587.0,0.0,0.0,,kansas,2023,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,0.6,2.0,20.2,2.0,45.2,31.0,595.0,2.0,0.0,0.0,0.0,0.0,0.9
6.0,Quentin Wilfawn,LB,11.0,18.0,27.0,45.0,3.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,south-alabama,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Quentin Wilfawn,LB,4.0,14.0,4.0,18.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,south-alabama,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Quentin Wilfawn,LB,13.0,49.0,35.0,84.0,16.0,6.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,,south-alabama,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Ques McNeal,CB,6.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,southern-mississippi,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Quez Jackson,LB,12.0,46.0,57.0,103.0,8.0,2.0,0.0,0.0,,0.0,1.0,2.0,23.0,0.0,1.0,,georgia-tech,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,Quez Yates,OL,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,alabama-birmingham,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Quian Williams,WR,12.0,,,,,,,0.0,13.0,0.0,,,820.0,0.0,,,buffalo,2021,0.0,,0.0,6.0,8.8,0.0,873.0,0.0,0.0,,0.0,0.0,,14.0,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,0.0,2.0,13.0,2.0,68.3,63.0,820.0,2.0,0.0,0.0,1.0,0.0,1.2
4.0,Quian Williams,WR,13.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,11.8,0.0,0.0,1.0,743.0,0.0,0.0,,buffalo,2022,4.0,32.0,0.0,7.0,1.9,0.0,886.0,0.0,0.0,,0.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,5.0,0.2,5.0,12.2,5.0,57.2,63.0,745.0,5.0,0.0,0.0,0.0,0.0,2.3
26.0,Quientrail Jamison-Travis,DL,3.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,auburn,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Quin Smith,WR,3.0,,,,,,,0.0,10.0,,,,10.0,,,,air-force,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,10.0,0.0,3.3,1.0,10.0,0.0,,,,,
31.0,Quin Warren,DL,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,jacksonville-state,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
