"X","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility","Team","Transfer","Player","Team_New"
1817,"Javier","Derritt","DT","North Dakota State","Kansas","2023-12-27T17:31:00.000Z",0.87,3,"Immediate","Kansas",TRUE,"Javier Derritt","kansas"
1818,"Jake","Pope","S","Alabama","Georgia","2024-01-07T20:30:00.000Z",0.89,3,"Immediate","Georgia",TRUE,"Jake Pope","georgia"
1819,"Tyler","Jordan","RB","Georgia Southern","Western Illinois","2023-12-18T19:40:00.000Z",NA,NA,"Immediate","Western Illinois",TRUE,"Tyler Jordan",NA
1820,"Troy","Jakubec","CB","Youngstown State","UAB","2024-04-09T05:00:00.000Z",0.87,3,"Immediate","UAB",TRUE,"Troy Jakubec",NA
1821,"Jaden","McKenzie","DL","Ohio State","East Carolina","2023-12-30T14:58:00.000Z",0.84,3,"Immediate","East Carolina",TRUE,"Jaden McKenzie","east-carolina"
1822,"Nick","Nakwaasah","S","North Texas","","2024-01-19T20:10:00.000Z",NA,3,"Immediate","North Texas",FALSE,"Nick Nakwaasah","north-texas"
1823,"Keegan","Wilburn","WR","Ohio","Bryant","2024-01-09T06:00:00.000Z",NA,3,"Immediate","Bryant",TRUE,"Keegan Wilburn",NA
1824,"Rory","Bell","K","Cincinnati","","2023-12-04T21:28:00.000Z",NA,NA,"Immediate","Cincinnati",FALSE,"Rory Bell","cincinnati"
1825,"Marquez","Taylor","RB","Austin Peay","UTEP","2023-12-05T00:21:00.000Z",0.82,3,"Immediate","UTEP",TRUE,"Marquez Taylor",NA
1826,"Hayden","Bray","TE","Oklahoma","","2024-04-16T19:07:00.000Z",NA,NA,"Immediate","Oklahoma",FALSE,"Hayden Bray","oklahoma"
1827,"Eric","Gaston","DL","Memphis","","2024-04-16T19:05:00.000Z",NA,3,"Immediate","Memphis",FALSE,"Eric Gaston","memphis"
1828,"Senika","McKie","WR","UNLV","Coastal Carolina","2023-12-12T14:59:00.000Z",0.83,3,"Immediate","Coastal Carolina",TRUE,"Senika McKie","coastal-carolina"
1829,"Hans","Lillis","TE","Boston College","Eastern Michigan","2024-02-07T06:00:00.000Z",0.83,3,"Immediate","Eastern Michigan",TRUE,"Hans Lillis","eastern-michigan"
1830,"Jeff","Sims","QB","Nebraska","Arizona State","2023-12-12T01:46:00.000Z",0.84,3,"Immediate","Arizona State",TRUE,"Jeff Sims","arizona-state"
1831,"Ta'ron","Keith","RB","Western Kentucky","South Florida","2024-04-22T18:16:00.000Z",0.86,3,"Immediate","South Florida",TRUE,"Ta'ron Keith","south-florida"
1832,"Patrick","Smith-Young","S","North Texas","Old Dominion","2023-12-07T19:54:00.000Z",0.84,3,"Immediate","Old Dominion",TRUE,"Patrick Smith-Young","old-dominion"
1833,"EJ","Lightsey","LB","Georgia","Georgia Tech","2023-12-07T19:51:00.000Z",0.87,3,"Immediate","Georgia Tech",TRUE,"EJ Lightsey","georgia-tech"
1834,"Rod","Heard II","CB","Northwestern","Notre Dame","2023-12-28T22:22:00.000Z",0.89,3,"Immediate","Notre Dame",TRUE,"Rod Heard II","notre-dame"
1835,"Tyrek","Presley","WR","Tulane","","2023-12-19T21:46:00.000Z",NA,3,"Immediate","Tulane",FALSE,"Tyrek Presley","tulane"
1836,"Terrell","Dawkins","DL","South Carolina","North Texas","2024-03-14T21:33:00.000Z",NA,3,"Immediate","North Texas",TRUE,"Terrell Dawkins","north-texas"
1837,"Jaden","Lindsay","IOL","App State","Gardner-Webb","2024-03-28T05:00:00.000Z",NA,3,"Immediate","Gardner-Webb",TRUE,"Jaden Lindsay",NA
1838,"Trevor","Moffitt","LB","App State","Gardner-Webb","2024-03-27T05:00:00.000Z",NA,3,"Immediate","Gardner-Webb",TRUE,"Trevor Moffitt",NA
1839,"Blake","Ruffin","S","Eastern Illinois","Louisville","2023-12-01T04:10:00.000Z",0.87,3,"Immediate","Louisville",TRUE,"Blake Ruffin","louisville"
1840,"Elias","Larry","CB","Navy","Colorado State","2023-12-11T15:11:00.000Z",0.87,3,"Immediate","Colorado State",TRUE,"Elias Larry","colorado-state"
1841,"Destin","Wade","QB","Kentucky","Colorado","2023-12-04T17:23:00.000Z",0.86,3,"Immediate","Colorado",TRUE,"Destin Wade","colorado"
1842,"Grant","Copeland","IOL","East Carolina","Lenoir-Rhyne","2023-11-27T14:34:00.000Z",NA,3,"Immediate","Lenoir-Rhyne",TRUE,"Grant Copeland",NA
1843,"Marley","Cook","DL","Middle Tennessee","Miami","2023-11-27T14:32:00.000Z",0.9,4,"Immediate","Miami",TRUE,"Marley Cook","miami-fl"
1844,"JD","Sherrod","QB","Troy","Kent State","2024-01-03T00:16:00.000Z",0.81,3,"Immediate","Kent State",TRUE,"JD Sherrod","kent-state"
1845,"Quincy","Darnell","LB","Georgia Southern","","2023-12-18T16:05:00.000Z",NA,NA,"Immediate","Georgia Southern",FALSE,"Quincy Darnell","georgia-southern"
1846,"Antonio","Jones","WR","Grambling","Temple","2024-01-02T17:51:00.000Z",0.83,3,"Immediate","Temple",TRUE,"Antonio Jones","temple"
1847,"Brian","Kilbane Jr.","IOL","Akron","Massachusetts","2024-01-23T06:00:00.000Z",NA,2,"Immediate","Massachusetts",TRUE,"Brian Kilbane Jr.","massachusetts"
1848,"Devin","Baldwin","DL","Jacksonville State","Memphis","2024-01-08T06:00:00.000Z",0.86,3,"Immediate","Memphis",TRUE,"Devin Baldwin","memphis"
1849,"Julian","Fleming","WR","Ohio State","Penn State","2023-12-04T17:14:00.000Z",0.92,4,"Immediate","Penn State",TRUE,"Julian Fleming","penn-state"
1850,"Javen","Jacobs","RB","Arizona State","New Mexico","2023-12-04T17:30:00.000Z",0.83,3,"Immediate","New Mexico",TRUE,"Javen Jacobs","new-mexico"
1851,"Andrew","Alvarado","OT","Houston Christian","","2024-01-08T06:00:00.000Z",NA,NA,"Immediate","Houston Christian",FALSE,"Andrew Alvarado",NA
1852,"Jermarius","Lewis","S","New Mexico","UTSA","2023-11-25T06:00:00.000Z",0.84,3,"Immediate","UTSA",TRUE,"Jermarius Lewis",NA
1853,"Gerald","Mincey","OT","Tennessee","Kentucky","2024-01-04T23:15:00.000Z",0.87,3,"Immediate","Kentucky",TRUE,"Gerald Mincey","kentucky"
1854,"Goldie","Lawrence","WR","UCF","Arkansas State","2024-04-17T14:01:00.000Z",0.86,3,"Immediate","Arkansas State",TRUE,"Goldie Lawrence","arkansas-state"
1855,"John","McConnell","P","Marshall","Akron","2023-12-20T17:26:00.000Z",NA,2,"Immediate","Akron",TRUE,"John McConnell","akron"
1856,"Warren","Burrell","CB","Tennessee","Georgia Tech","2023-11-30T20:54:00.000Z",0.86,3,"Immediate","Georgia Tech",TRUE,"Warren Burrell","georgia-tech"
1857,"Stone","Earle","QB","North Texas","Abilene Christian","2023-11-30T20:52:00.000Z",NA,NA,"Immediate","Abilene Christian",TRUE,"Stone Earle",NA
1858,"Scooby","Williams","LB","Florida","Texas A&M","2024-01-02T19:33:00.000Z",0.9,4,"Immediate","Texas A&M",TRUE,"Scooby Williams","texas-am"
1859,"Antonio","Carter II","CB","Notre Dame","Jacksonville State","2023-12-05T21:15:00.000Z",0.82,3,"Immediate","Jacksonville State",TRUE,"Antonio Carter II","jacksonville-state"
1860,"Chris","Crouch","S","Georgia Southern","","2023-12-05T21:15:00.000Z",NA,NA,"Immediate","Georgia Southern",FALSE,"Chris Crouch","georgia-southern"
1861,"Jayden","George","QB","Miami","","2024-01-15T06:00:00.000Z",NA,NA,"Immediate","Miami",FALSE,"Jayden George","miami-fl"
1862,"Chris","Rodgers","S","Troy","Tulane","2023-12-27T17:28:00.000Z",0.84,3,"Immediate","Tulane",TRUE,"Chris Rodgers","tulane"
1863,"Tre","Bradford","RB","North Texas","","2024-04-26T19:50:00.000Z",NA,4,"Immediate","North Texas",FALSE,"Tre Bradford","north-texas"
1864,"Cayden","Green","OT","Oklahoma","Missouri","2023-12-12T19:23:00.000Z",0.95,4,"Immediate","Missouri",TRUE,"Cayden Green","missouri"
1865,"Jae'vone","Brown","IOL","New Mexico State","Southeast Oklahoma State","2023-12-19T21:42:00.000Z",NA,2,"Immediate","Southeast Oklahoma State",TRUE,"Jae'vone Brown",NA
1866,"Tyler","King","WR","Texas Tech","Wyoming","2023-12-06T02:07:00.000Z",0.82,3,"Immediate","Wyoming",TRUE,"Tyler King","wyoming"
1867,"Cameron","Ball","TE","Buffalo","Mississippi State","2023-12-12T01:40:00.000Z",0.9,4,"Immediate","Mississippi State",TRUE,"Cameron Ball","mississippi-state"
1868,"Jordan","McCloud","QB","James Madison","Texas State","2023-12-04T17:22:00.000Z",0.89,3,"Immediate","Texas State",TRUE,"Jordan McCloud","texas-state"
1869,"Tayon","Holloway","CB","North Carolina","Louisville","2023-12-05T21:08:00.000Z",0.87,3,"Immediate","Louisville",TRUE,"Tayon Holloway","louisville"
1870,"Mason","Pierce","WR","Marshall","Incarnate Word","2023-12-19T21:40:00.000Z",NA,NA,"Immediate","Incarnate Word",TRUE,"Mason Pierce",NA
1871,"Kenny","Odom","WR","Austin Peay","UTEP","2023-12-08T00:03:00.000Z",0.81,3,"Immediate","UTEP",TRUE,"Kenny Odom",NA
1872,"Tomiwa","Durojaiye","DL","West Virginia","Florida State","2024-01-02T14:08:00.000Z",0.9,4,"Immediate","Florida State",TRUE,"Tomiwa Durojaiye","florida-state"
1873,"LV","Bunkley-Shelton","WR","Oklahoma","Georgia Southern","2023-12-26T06:00:00.000Z",0.85,3,"Immediate","Georgia Southern",TRUE,"LV Bunkley-Shelton","georgia-southern"
1874,"Antione","Jackson","CB","East Carolina","UCF","2023-12-26T06:00:00.000Z",0.88,3,"Immediate","UCF",TRUE,"Antione Jackson",NA
1875,"Quavian","Carter","LB","Michigan State","","2023-12-26T06:00:00.000Z",NA,3,"Immediate","Michigan State",FALSE,"Quavian Carter","michigan-state"
1876,"Mikail","Kamara","DL","James Madison","Indiana","2023-12-05T01:43:00.000Z",0.85,3,"Immediate","Indiana",TRUE,"Mikail Kamara","indiana"
1877,"Marlyn","Johnson","WR","Buffalo","Florida Atlantic","2023-12-05T21:05:00.000Z",0.86,3,"Immediate","Florida Atlantic",TRUE,"Marlyn Johnson","florida-atlantic"
1878,"Quindario","Lee","DL","Central Michigan","Houston","2023-12-05T21:05:00.000Z",0.87,3,"Immediate","Houston",TRUE,"Quindario Lee","houston"
1879,"Chance","Carroll","IOL","North Carolina","Georgia Southern","2024-01-10T06:00:00.000Z",NA,2,"Immediate","Georgia Southern",TRUE,"Chance Carroll","georgia-southern"
1880,"Jakiah","Leftwich","OT","Georgia Tech","North Carolina","2024-01-09T16:15:00.000Z",0.85,3,"Immediate","North Carolina",TRUE,"Jakiah Leftwich","north-carolina"
1881,"Devyn","Curtis","LB","Middle Tennessee","","2023-11-28T16:37:00.000Z",NA,3,"Immediate","Middle Tennessee",FALSE,"Devyn Curtis","middle-tennessee-state"
1882,"Chris","Pearson","LB","Houston","Arkansas State","2023-12-05T20:58:00.000Z",0.83,3,"Immediate","Arkansas State",TRUE,"Chris Pearson","arkansas-state"
1883,"Quaron","Adams","WR","Iowa State","South Dakota","2023-12-04T21:56:00.000Z",NA,3,"Immediate","South Dakota",TRUE,"Quaron Adams",NA
1884,"Derrell","Bailey Jr.","IOL","South Florida","East Tennessee State","2023-12-25T22:30:00.000Z",NA,3,"Immediate","East Tennessee State",TRUE,"Derrell Bailey Jr.",NA
1885,"Zavier","Short","WR","South Carolina","App State","2023-12-05T00:06:00.000Z",0.82,3,"Immediate","App State",TRUE,"Zavier Short","appalachian-state"
1886,"Davonte","Brown","CB","Miami","Florida State","2024-01-02T16:08:00.000Z",0.88,3,"Immediate","Florida State",TRUE,"Davonte Brown","florida-state"
1887,"Tahj","Ra-El","S","Old Dominion","Memphis","2023-12-30T06:00:00.000Z",0.89,3,"Immediate","Memphis",TRUE,"Tahj Ra-El","memphis"
1888,"Zyell","Griffin","WR","UNLV","Eastern Michigan","2024-03-27T05:00:00.000Z",0.82,3,"Immediate","Eastern Michigan",TRUE,"Zyell Griffin","eastern-michigan"
1889,"Thad","Franklin","RB","UL Monroe","Florida A&M","2023-12-03T15:07:00.000Z",NA,4,"Immediate","Florida A&M",TRUE,"Thad Franklin",NA
1890,"Alani","Makihele","IOL","UNLV","UCLA","2024-03-27T05:00:00.000Z",0.85,3,"Immediate","UCLA",TRUE,"Alani Makihele","ucla"
1891,"Tavarius","Pitts","DL","San José State","","2024-04-08T05:00:00.000Z",NA,3,"Immediate","San José State",FALSE,"Tavarius Pitts","san-jose-state"
1892,"Zamar","Grove","DL","Temple","","2024-04-05T15:00:00.000Z",NA,3,"Immediate","Temple",FALSE,"Zamar Grove","temple"
1893,"Blake","Ochsendorf","P","Louisiana Tech","LSU","2023-12-07T20:17:00.000Z",NA,NA,"Immediate","LSU",TRUE,"Blake Ochsendorf","louisiana-state"
1894,"Michel","Dukes","RB","South Florida","Jacksonville State","2024-01-02T21:57:00.000Z",NA,3,"Immediate","Jacksonville State",TRUE,"Michel Dukes","jacksonville-state"
1895,"Sai","Vadrawale III","CB","California","Oregon State","2024-01-03T22:10:00.000Z",0.86,3,"Immediate","Oregon State",TRUE,"Sai Vadrawale III","oregon-state"
1896,"Gerald","Green","RB","East Carolina","Troy","2024-01-03T22:09:00.000Z",0.86,3,"Immediate","Troy",TRUE,"Gerald Green","troy"
1897,"Rush","Reimer","IOL","Montana State","California","2023-12-04T16:47:00.000Z",0.86,3,"Immediate","California",TRUE,"Rush Reimer","california"
1898,"Phil","Gunn","IOL","Ball State","","2023-12-30T00:15:00.000Z",NA,2,"Immediate","Ball State",FALSE,"Phil Gunn","ball-state"
1899,"Carlson","Joseph","RB","Florida","","2023-12-04T16:18:00.000Z",NA,NA,"Immediate","Florida",FALSE,"Carlson Joseph","florida"
1900,"Preston","Daniel","TE","Florida State","Miami (OH)","2023-12-04T20:55:00.000Z",0.83,3,"Immediate","Miami (OH)",TRUE,"Preston Daniel","miami-oh"
1901,"Chimere","Dike","WR","Wisconsin","Florida","2023-12-04T16:17:00.000Z",0.88,3,"Immediate","Florida",TRUE,"Chimere Dike","florida"
1902,"De'Rickey","Wright","S","Vanderbilt","Vanderbilt","2023-12-04T16:21:00.000Z",0.89,3,"Immediate","Vanderbilt",TRUE,"De'Rickey Wright","vanderbilt"
1903,"Kamar","Missouri","OT","Rutgers","UTSA","2023-12-04T16:06:00.000Z",0.86,3,"Immediate","UTSA",TRUE,"Kamar Missouri",NA
1904,"Russell","Tabor","QB","North Carolina","","2023-12-04T21:00:00.000Z",NA,NA,"Immediate","North Carolina",FALSE,"Russell Tabor","north-carolina"
1905,"Abi","Nwabuoku-Okonji","DL","James Madison","","2023-12-05T01:53:00.000Z",NA,3,"Withdrawn","James Madison",FALSE,"Abi Nwabuoku-Okonji","james-madison"
1906,"Marquis","Cooper","CB","Buffalo","","2023-12-05T15:10:00.000Z",NA,NA,"Withdrawn","Buffalo",FALSE,"Marquis Cooper","buffalo"
1907,"Jake","Appleget","TE","Nebraska","Northern Illinois","2023-12-04T16:27:00.000Z",0.85,3,"Immediate","Northern Illinois",TRUE,"Jake Appleget","northern-illinois"
1908,"Rayf","Vinson","WR","Ole Miss","Samford","2023-12-04T16:19:00.000Z",NA,2,"Immediate","Samford",TRUE,"Rayf Vinson",NA
1909,"Isaiah","Johnson","CB","Arizona State","Marshall","2023-12-04T20:45:00.000Z",0.87,3,"Immediate","Marshall",TRUE,"Isaiah Johnson","marshall"
1910,"Mason","Howard","OT","Old Dominion","Wofford","2023-12-04T20:45:00.000Z",NA,3,"Immediate","Wofford",TRUE,"Mason Howard",NA
1911,"Jasper","Lott","IOL","TCU","North Texas","2023-12-04T20:43:00.000Z",0.81,3,"Immediate","North Texas",TRUE,"Jasper Lott","north-texas"
1912,"Jonathan","Thomas","LB","Nevada","Incarnate Word","2023-12-05T14:25:00.000Z",NA,3,"Immediate","Incarnate Word",TRUE,"Jonathan Thomas",NA
1913,"Carston","Marshall","LB","Iowa State","Youngstown State","2023-12-04T16:17:00.000Z",NA,3,"Immediate","Youngstown State",TRUE,"Carston Marshall",NA
1914,"Amipeleasi","Langi","DL","Houston","Texas State","2023-12-05T06:00:00.000Z",0.84,3,"Immediate","Texas State",TRUE,"Amipeleasi Langi","texas-state"
1915,"DJ","Lundy","LB","Florida State","","2023-12-18T16:52:00.000Z",0.89,3,"Withdrawn","Florida State",FALSE,"DJ Lundy","florida-state"
1916,"Keyan","Burnett","TE","Arizona","","2024-01-17T06:00:00.000Z",NA,4,"Withdrawn","Arizona",FALSE,"Keyan Burnett","arizona"
1917,"Andreas","Keaton","S","Western Carolina","Temple","2023-12-08T03:18:00.000Z",0.85,3,"Immediate","Temple",TRUE,"Andreas Keaton","temple"
1918,"Anthony","Woods","RB","Idaho","Utah","2023-12-08T01:48:00.000Z",0.89,3,"Immediate","Utah",TRUE,"Anthony Woods","utah"
1919,"Pat","Conroy","TE","Merrimack","Old Dominion","2023-12-15T06:00:00.000Z",0.85,3,"Immediate","Old Dominion",TRUE,"Pat Conroy","old-dominion"
1920,"Ja'Corey","Brooks","WR","Alabama","Louisville","2023-12-07T20:11:00.000Z",0.91,4,"Immediate","Louisville",TRUE,"Ja'Corey Brooks","louisville"
1921,"Jaidyn","Denis","CB","Elon","Memphis","2023-11-29T06:00:00.000Z",0.87,3,"Immediate","Memphis",TRUE,"Jaidyn Denis","memphis"
1922,"Aydin","Henningham","LB","Pittsburgh","Albany State","2023-11-29T14:31:00.000Z",NA,3,"Immediate","Albany State",TRUE,"Aydin Henningham",NA
1923,"Jahbari","Hill","CB","Florida Atlantic","North Alabama","2023-12-04T22:58:00.000Z",NA,3,"Immediate","North Alabama",TRUE,"Jahbari Hill",NA
1924,"Tyler","Stephens","IOL","James Madison","Indiana","2023-12-11T23:59:00.000Z",0.87,3,"Immediate","Indiana",TRUE,"Tyler Stephens","indiana"
1925,"Jordan","Mahoney","CB","Massachusetts","Arkansas State","2023-12-01T20:18:00.000Z",0.85,3,"Immediate","Arkansas State",TRUE,"Jordan Mahoney","arkansas-state"
1926,"Jabbar","Muhammad","CB","Washington","Oregon","2024-01-12T19:56:00.000Z",0.94,4,"Immediate","Oregon",TRUE,"Jabbar Muhammad","oregon"
1927,"Daveon","Walker","WR","Vanderbilt","Florida A&M","2023-12-04T21:51:00.000Z",NA,3,"Immediate","Florida A&M",TRUE,"Daveon Walker",NA
1928,"Heston","Edwards","OT","Texas-Permian Basin","Coastal Carolina","2023-11-20T18:26:00.000Z",0.82,3,"Immediate","Coastal Carolina",TRUE,"Heston Edwards","coastal-carolina"
1929,"Marcus","Harris","CB","Idaho","California","2023-12-11T06:00:00.000Z",0.93,4,"Immediate","California",TRUE,"Marcus Harris","california"
1930,"Adam","Tomczyk","DL","Utah State","","2023-12-11T20:36:00.000Z",NA,3,"Immediate","Utah State",FALSE,"Adam Tomczyk","utah-state"
1931,"Melvin","Priestly","OT","Grambling","Illinois","2024-01-01T13:58:00.000Z",0.85,3,"Immediate","Illinois",TRUE,"Melvin Priestly","illinois"
1932,"Reggion","Bennett","RB","Jacksonville State","","2024-03-27T05:00:00.000Z",NA,2,"Immediate","Jacksonville State",FALSE,"Reggion Bennett","jacksonville-state"
1933,"Spencer","Curtis","WR","Nevada","","2024-03-27T05:00:00.000Z",NA,NA,"Immediate","Nevada",FALSE,"Spencer Curtis","nevada"
1934,"Tirek","Austin-Cave","LB","West Virginia","New Mexico","2024-03-26T05:00:00.000Z",0.84,3,"Immediate","New Mexico",TRUE,"Tirek Austin-Cave","new-mexico"
1935,"Gage","Larvadain","WR","Miami (OH)","South Carolina","2023-12-26T06:00:00.000Z",0.87,3,"Immediate","South Carolina",TRUE,"Gage Larvadain","south-carolina"
1936,"Lucas","Banks","DL","Mississippi Valley State","Arkansas State","2023-12-10T06:00:00.000Z",0.83,3,"Immediate","Arkansas State",TRUE,"Lucas Banks","arkansas-state"
1937,"Cameron","Calhoun","CB","Michigan","Utah","2023-12-28T06:00:00.000Z",0.89,3,"Immediate","Utah",TRUE,"Cameron Calhoun","utah"
1938,"Caleb","Coombs","WR","Marshall","Florida Atlantic","2023-12-06T18:39:00.000Z",0.84,3,"Immediate","Florida Atlantic",TRUE,"Caleb Coombs","florida-atlantic"
1939,"DeAndre","Dingle-Prince","DL","App State","North Carolina A&T","2024-03-26T05:00:00.000Z",NA,3,"Immediate","North Carolina A&T",TRUE,"DeAndre Dingle-Prince",NA
1940,"Jayden","Harrison","WR","Marshall","Notre Dame","2024-01-04T06:00:00.000Z",0.88,3,"Immediate","Notre Dame",TRUE,"Jayden Harrison","notre-dame"
1941,"O'Mega","Blake","WR","East Carolina","Charlotte","2024-04-17T20:52:00.000Z",0.85,3,"Immediate","Charlotte",TRUE,"O'Mega Blake","charlotte"
1942,"Shawn","Asbury II","S","Old Dominion","Indiana","2024-01-01T06:00:00.000Z",0.88,3,"Immediate","Indiana",TRUE,"Shawn Asbury II","indiana"
1943,"Ty Son","Lawton","RB","James Madison","Indiana","2023-12-07T13:00:00.000Z",0.85,3,"Immediate","Indiana",TRUE,"Ty Son Lawton","indiana"
1944,"Reese","Poffenbarger","QB","UAlbany","Miami","2023-12-20T23:54:00.000Z",0.86,3,"Immediate","Miami",TRUE,"Reese Poffenbarger","miami-fl"
1945,"Skyler","Locklear","QB","Austin Peay","UTEP","2023-12-10T23:53:00.000Z",0.82,3,"Immediate","UTEP",TRUE,"Skyler Locklear",NA
1946,"Kardell","Thomas","IOL","Florida A&M","","2024-03-18T05:00:00.000Z",0.87,3,"Immediate","Florida A&M",FALSE,"Kardell Thomas",NA
1947,"Dashaun","Davis","WR","App State","","2023-12-04T23:41:00.000Z",NA,2,"Immediate","App State",FALSE,"Dashaun Davis","appalachian-state"
1948,"Carlos","Fletcher","DL","Georgia State","","2024-04-16T18:57:00.000Z",NA,3,"Immediate","Georgia State",FALSE,"Carlos Fletcher","georgia-state"
1949,"Cooper","McDonald","LB","San Diego State","TCU","2023-11-30T17:44:00.000Z",0.88,3,"Immediate","TCU",TRUE,"Cooper McDonald",NA
1950,"Marquez","Cooper","RB","Ball State","San Diego State","2024-02-23T06:00:00.000Z",0.87,3,"Immediate","San Diego State",TRUE,"Marquez Cooper","san-diego-state"
1951,"Michael","Batton","LB","UL Monroe","Houston","2023-12-10T12:52:00.000Z",0.84,3,"Immediate","Houston",TRUE,"Michael Batton","houston"
1952,"Malone","Mataele","CB","Utah State","","2023-12-12T01:51:00.000Z",NA,3,"Immediate","Utah State",FALSE,"Malone Mataele","utah-state"
1953,"Vincent","Holmes","S","Washington","","2024-04-16T17:49:00.000Z",0.89,3,"Withdrawn","Washington",FALSE,"Vincent Holmes","washington"
1954,"Oshae","Baker","CB","UT Martin","","2023-12-08T16:42:00.000Z",0.86,3,"Immediate","UT Martin",FALSE,"Oshae Baker",NA
1955,"Da'Quan","Thomas","IOL","North Carolina Central","Akron","2024-02-02T06:00:00.000Z",NA,NA,"Immediate","Akron",TRUE,"Da'Quan Thomas","akron"
1956,"Liam","Johnson","LB","Princeton","California","2024-02-01T06:00:00.000Z",0.87,3,"Immediate","California",TRUE,"Liam Johnson","california"
1957,"Colson","Brunner","LS","Oregon","Washington State","2024-01-10T06:00:00.000Z",NA,NA,"Immediate","Washington State",TRUE,"Colson Brunner","washington-state"
1958,"Beau","Sparks","WR","Utah Tech","Texas State","2023-11-29T20:49:00.000Z",0.82,3,"Immediate","Texas State",TRUE,"Beau Sparks","texas-state"
1959,"Michael","Tetteh","DL","Buffalo","","2023-12-04T16:44:00.000Z",NA,2,"Immediate","Buffalo",FALSE,"Michael Tetteh","buffalo"
1960,"Jayden","Hill","CB","Ohio Dominican","North Texas","2023-11-20T21:33:00.000Z",0.86,3,"Immediate","North Texas",TRUE,"Jayden Hill","north-texas"
1961,"Will","Seiler","DL","Pennsylvania","Duke","2023-11-20T21:09:00.000Z",0.8,3,"Immediate","Duke",TRUE,"Will Seiler","duke"
1962,"Justin","Fomby","QB","Houston Christian","North Carolina A&T","2023-11-20T06:00:00.000Z",NA,3,"Immediate","North Carolina A&T",TRUE,"Justin Fomby",NA
